2018-01-13,17760,11.61
2018-01-14,12399,23.56
2018-01-15,17637,11.04
2018-01-16,30278,11.39
2018-01-17,19010,10.39
2018-01-18,27662,11.02
2018-01-19,30525,11.87
2018-01-20,28507,14.61
2018-01-21,27908,14.16
2018-01-22,36865,20.77
2018-01-23,28797,13.4
2018-01-24,36078,11.51
2018-01-25,31147,11.39
2018-01-26,33073,11.98
2018-01-27,34351,22.88
2018-01-28,20101,21.78
2018-01-29,36799,11.98
2018-01-30,27996,10.92
2018-01-31,31276,11.03
2018-02-01,35561,11.32
2018-02-02,26313,10.91
2018-02-03,18385,12.37
2018-02-04,13959,11.17
2018-02-05,29068,12.04
2018-02-06,34102,11.46
2018-02-07,15289,10.59
2018-02-08,31564,17.39
2018-02-09,31567,11.61
2018-02-10,16324,15.01
2018-02-11,8809,11.4
2018-02-12,35139,18.19
2018-02-13,35189,11.13
2018-02-14,39591,13.46
2018-02-15,44193,12.13
2018-02-16,29191,11.97
2018-02-17,17921,15.18
2018-02-18,21538,17.15
2018-02-19,25677,12.83
2018-02-20,44480,17.41
2018-02-21,53115,30.36
2018-02-22,27010,11.09
2018-02-23,25634,12.7
2018-02-24,25550,14.26
2018-02-25,16150,19.66
2018-02-26,42570,12.38
2018-02-27,48516,14.21
2018-02-28,50709,15.03
2018-03-01,45564,13.9
2018-03-02,6855,13.45
2018-03-03,28364,16.37
2018-03-04,25262,13.33
2018-03-05,36774,11.71
2018-03-06,42689,13.19
2018-03-07,8188,10.35
2018-03-08,28440,11.29
2018-03-09,34912,12.98
2018-03-10,25444,14.9
2018-03-11,27597,24.69
2018-03-12,36340,13.36
2018-03-13,23137,11.05
2018-03-14,35377,11.43
2018-03-15,39574,21.85
2018-03-16,34921,12.06
2018-03-17,27672,17.89
2018-03-18,25158,14.38
2018-03-19,39278,12.72
2018-03-20,35532,11.49
2018-03-21,3755,12.19
2018-03-22,27308,11.82
2018-03-23,38528,13.43
2018-03-24,34398,20.73
2018-03-25,25562,12.97
2018-03-26,40295,12.77
2018-03-27,41354,12.18
2018-03-28,42520,12.54
2018-03-29,39293,16.09
2018-03-30,34787,13.86
2018-03-31,41794,26.89
2018-04-01,33149,21.5
2018-04-02,22063,16.4
2018-04-03,25881,10.72
2018-04-04,36753,12.15
2018-04-05,39814,13.38
2018-04-06,35624,13.14
2018-04-07,33245,14.38
2018-04-08,28410,14.94
2018-04-09,40509,11.93
2018-04-10,43051,11.53
2018-04-11,48612,12.48
2018-04-12,53168,13.6
2018-04-13,63510,24.08
2018-04-14,62597,22.91
2018-04-15,20440,12.31
2018-04-16,26289,13.66
2018-04-17,44689,11.76
2018-04-18,51110,13.2
2018-04-19,38298,11.34
2018-04-20,47052,16
2018-04-21,63599,23.5
2018-04-22,54284,21.24
2018-04-23,57767,16.77
2018-04-24,58527,14.89
2018-04-25,31214,17.29
2018-04-26,66077,16.64
2018-04-27,39154,12.33
2018-04-28,56745,21.1
2018-04-29,44837,18.7
2018-04-30,41075,13.16
2018-05-01,72035,17.45
2018-05-02,76773,16.61
2018-05-03,69056,20.44
2018-05-04,71199,17.76
2018-05-05,63329,24.56
2018-05-06,48993,17.53
2018-05-07,68917,17.65
2018-05-08,74313,18.98
2018-05-09,78458,18.08
2018-05-10,67455,16.11
2018-05-11,75266,18.96
2018-05-12,34535,16.28
2018-05-13,25986,17.89
2018-05-14,64729,15.9
2018-05-15,52826,16.03
2018-05-16,32766,12.53
2018-05-17,49789,15.31
2018-05-18,63113,17.44
2018-05-19,18026,15.37
2018-05-20,56949,23.55
2018-05-21,71220,22.68
2018-05-22,48508,13.95
2018-05-23,72655,19.2
2018-05-24,74810,19.33
2018-05-25,69345,20.34
2018-05-26,51597,32.99
2018-05-27,25814,24
2018-05-28,49043,22.91
2018-05-29,69090,17.07
2018-05-30,72321,16.62
2018-05-31,55794,13.87
